link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=Fb7owaKBMAY&lc=UgzGUxZWdt0ZiyNrzlZ4AaABAg,2025-03-31 05:30:00,"This review details my experience with unexpected charges on my ICICI Lombard car insurance policy. While the initial premium for a 200,000 INR IDV (Insured Declared Value) seemed reasonable at 9211 INR, I was surprised and disappointed to learn of an additional 3800 INR charge for a simple RC (Registration Certificate) transfer.

Here's a breakdown of my concerns:

Lack of Transparency: There was no mention of this additional fee during the policy purchase process. This unexpected cost makes budgeting for car insurance difficult.
Questionable Value: The purpose and justification for a 3800 INR charge for an RC transfer seem unclear. It feels excessive for a seemingly administrative task.
This experience has unfortunately tarnished my initial impression of ICICI Lombard. While the initial premium was competitive, these additional charges raise concerns about transparency and value for money.",904,unknown,0,car,Servicing & Policy Admin,Unexpected Charges,Unknown,Process / Documentation Friction,Confusion,Medium,"The user purchased ICICI Lombard car insurance with a specific IDV and premium but was later surprised by an additional charge of 3800 INR for an RC transfer, which was not disclosed during the policy purchase, leading to concerns about transparency and value.",3,2,Medium
https://www.youtube.com/watch?v=VEUz2alSJLM&lc=Ugz2wwVqMlqrKqr2yMd4AaABAg.A6ciKAKbk0QA6hz1AwUCKq,2025-04-05 05:30:00, @tpainsights   ICICI LOMBARD bol rha h hum court me jaaenge lekin jaa Nahi rha h kyunkii jaata to hearing ka date Aata ab tk koi date Nahi aaya vo lokpal ke decision ko deny kar rha h   ab hum Kya kare ye samjh Nahi  aa rha hai,228,unknown,1,unknown,Claims Experience,Claim Dispute,Unknown,Process / Documentation Friction,Resignation,High,"ICICI Lombard is reportedly refusing to go to court regarding a Lokpal decision, and the user is unsure how to proceed as no hearing date has been set, indicating a dispute over a claim outcome.",4,1,Medium
https://www.youtube.com/watch?v=VEUz2alSJLM&lc=UgxZDK7UB0P3HU8XzZp4AaABAg,2025-04-05 05:30:00,"Sir mera 2/5/2024 ko accident hua tha to doctor ne acl surgery ke liye bola hospital walo ne cashless k liye documents bheje to icici Lombard company ne claim reject kr diya sir and maine policy 2 feb 2024 me li thi 
Ab kya kre sir",231,unknown,1,unknown,Claims Experience,Claim Rejection,Claims / TPA,Process / Documentation Friction,Anger,High,"The user had an accident on May 2, 2024, and after a doctor recommended ACL surgery, the hospital submitted documents for cashless claim processing to ICICI Lombard, but the company rejected the claim, despite the policy being purchased on February 2, 2024.",4,2,Medium
https://www.youtube.com/watch?v=PMpzgLl1ksg&lc=Ugx_KEcCRJ5XUUJfwF54AaABAg,2023-04-06 05:30:00,"Don't buy icici Lombard totally waist policy, they have a capping in all your diseases, my Mom was admitted for gallbladder surgery total hospital bill was 3 lakh in Mumbai, but they icici insurance will approved 30 thousand and they simply said limit was exhausted, tell me who can perform surgery under 30 thousand in Mumbai, even I have topup of 20 lakh but they are not using it. 

So simply don't fall in trap of icici Lombard in real time you will suffer a lot",466,"Mumbai, India",0,health,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Gallbladder surgery hospitalization. Process: Filed a claim with ICICI Lombard for a 3 lakh bill. Outcome: ICICI Lombard approved only 30 thousand, stating the limit was exhausted, despite the customer having a 20 lakh top-up policy. The customer feels cheated and warns others.",3,2,Medium
https://www.youtube.com/watch?v=PMpzgLl1ksg&lc=Ugww4wsMNUQ1QHbAMiR4AaABAg,2022-04-06 05:30:00,"Awareness comment -  I am an ICICI privilege customer since 2003. Purchased ICICI Lombard health policy for the last five years without a single rupee claim. They literally put me on my knee to renew my policy - I need to struggle to renew my health policy as I don't want to lose any no-claim bonus. After reaching all the seniors in ICICI Lombard - they renewed my health policy but didn't offer my one lakh no claim bonus. 
Sorry ICICI Lombard you have cheated me - your people who pretend to help me now vanish as I already paid my two years of the health policy premium. I suggest strongly to all new customers - there are other authentic health insurance providers, pls go to them ( do a proper survey) but don't go with this "" Labad"" health service provider.",765,unknown,0,health,Servicing & Policy Admin,Policy Renewal,Agent / Advisor,Process / Documentation Friction,Betrayal,Medium,"Event: Customer sought to renew ICICI Lombard health policy after five years without claims. Process: Faced significant struggle and had to escalate to seniors for renewal to retain no-claim bonus. Outcome: Policy was renewed, but the one lakh no-claim bonus was not offered, leading to feelings of being cheated and regret.",3,2,Medium
https://www.youtube.com/watch?v=n1wHnjnOxB4&lc=UgwQAPAiHvUPt8u6T-B4AaABAg,2025-04-05 05:30:00,"Totally disagree with you,my claim is not settled or partially approved.icici Lombard representative has assured me of the best service but no response after 15 days ,kindly don't buy any insurance policy through ICICI Lombard company.",235,unknown,2,unknown,Claims Experience,Claims Processing,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Customer sought insurance policy through ICICI Lombard. Process: ICICI Lombard representative assured best service. Outcome: Claim is not settled or partially approved, with no response after 15 days, leading the customer to warn others against buying policies through them.",3,2,Medium
https://www.youtube.com/watch?v=n1wHnjnOxB4&lc=Ugz7QOO25ogjtkPRtpZ4AaABAg,2025-04-05 05:30:00,"My case is being processed in an unfair manner. Despite having a zero depreciation policy, I am being asked to pay 25% from my side for the claim to be approved. This is completely unreasonable and makes no sense. kbhi mat lo icici Lombard",239,unknown,0,motor,Claims Experience,Claims Processing,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Customer had a car insurance claim. Process: Despite having a zero depreciation policy with ICICI Lombard, the customer was asked to pay 25% of the claim amount for approval. Outcome: The customer finds this unreasonable and warns others not to buy ICICI Lombard policies.",3,2,Medium
https://www.youtube.com/watch?v=pr9E4P1zobo&lc=Ugw_pckFnqPDCEBqnH14AaABAg,2025-11-04 05:30:00,"Icici sabse bekar health insurance h, mujhe high bp left hand pain and swetting ki vajya se max shalimar me admit kiya gaya 3 din admit rahi main health insurance kr sabhi rule follow kiye 2 saal se policy li hui thi 20000 wali, bil 170000 ka aaya saare documents bheje humne icici lombard ko, ek ek correct information bheji, 2 din tak baar baar documents hi maang rahe the and finally payment decline kar di inhone, ab hum cansumar cort me daalenge inka ki fraud kar rahe h ye",478,unknown,0,health,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Betrayal,High,"Event: Hospitalization for high BP, left hand pain, and sweating. Process: Followed policy rules for 2 years, submitted a bill of 170000, and sent all documents to ICICI Lombard, who repeatedly asked for documents. Outcome: Payment declined, accused of fraud, planning to go to consumer court.",3,2,Medium
https://www.youtube.com/watch?v=QUi1ODOBu2w&lc=UgwouzFAMXo1rTRfcj14AaABAg,2024-03-31 05:30:00,"Mam ,
ICICI se Maine COVID policy Li thi aur reliance general insurance se father ki COVID positive hone ke baad dono ko report mail kar di thi 2 sal baad reliance general insurance ne Rs 25000/- credit kar diya account me lekin ICiCI Iombard IcMR report submit karne bol Raha Hain jab ki 2020 me aap se download hota tha report . Reliance ne bina ICMR report ke amount Diya par ICICI Lombard nahi de rahe hain amount main to ab kya karein ?",441,unknown,0,health,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Confusion,Medium,"Event: Purchased COVID policy from ICICI Lombard and father tested COVID positive. Process: Reported to both ICICI Lombard and Reliance General Insurance. Reliance credited Rs 25000 without ICMR report after 2 years. ICICI Lombard is now asking for an ICMR report which was downloadable in 2020. Outcome: ICICI Lombard is not providing the amount, asking for an ICMR report.",3,2,Medium
https://www.youtube.com/watch?v=ket3NA_BMyI&lc=UgxVEI9FbY6J4mQt1oZ4AaABAg,2026-01-31 05:30:00,This ICICI Lombard is fraud company my newly less then 1month nexon claim not approve since 1week with just small accident with divider and  they just passing day by day for giving new varification officer.....,210,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: A newly purchased Nexon had a small accident less than 1 month after purchase. Process: Filed a claim with ICICI Lombard, which has not been approved for 1 week, with the company repeatedly assigning new verification officers. Outcome: Claim not approved after 1 week due to ongoing verification delays.",4,3,Medium
https://www.youtube.com/watch?v=RRpP6q4hnnE&lc=Ugyuj_VB8QYqf7_bAoV4AaABAg.9dPvSuZdeXq9dPxxkduCaz,2023-03-31 05:30:00, @Techinvented1  icici Lombard company ne mera claim reject kar diya mere dost ka licence hay mere nehi hay Maine claim Kiya lekin mere driving licence nehi hobe ki wage se claim reject ho gaya aab kya kare,206,unknown,0,unknown,Claims Experience,Claim Rejection,Unknown,Process / Documentation Friction,Confusion,Medium,ICICI Lombard company ne mera claim reject kar diya mere dost ka licence hay mere nehi hay Maine claim Kiya lekin mere driving licence nehi hobe ki wage se claim reject ho gaya aab kya kare,2,2,Medium
https://www.youtube.com/watch?v=7LX36CEqvpQ&lc=Ugwv-ykTw4bdavzbhM94AaABAg,2026-03-08 05:30:00,"ICICI LOMBARD SE CAR INSURANCE KIYA THA 27/02/2026 PE KIYA RS 13,332 LIKI INSURANCE SUCCESS NAHI HUWA MERA Dedit Card se paisa ka refund bhi nahi aya sbse ghatiya hai icici lombard insurance company hai",202,unknown,0,car,Claims Experience,Claim Rejection,Digital / App / Website,Process / Documentation Friction,Anger,High,"ICICI LOMBARD SE CAR INSURANCE KIYA THA 27/02/2026 PE KIYA RS 13,332 LIKI INSURANCE SUCCESS NAHI HUWA MERA Dedit Card se paisa ka refund bhi nahi aya sbse ghatiya hai icici lombard insurance company hai",3,3,Medium
https://www.youtube.com/watch?v=7LX36CEqvpQ&lc=Ugyqn1PIKb9Tv7V7IcB4AaABAg,2025-08-08 05:30:00,Icici lombard is a fraud company please don't buy or renew mat karna because they don't settle the claim at all. Don't waste your hard earned money on icici Lombard insurance they don't give insurance claim at all telling from my personal experiance,249,unknown,0,unknown,Claims Experience,Claim Rejection,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,Icici lombard is a fraud company please don't buy or renew mat karna because they don't settle the claim at all. Don't waste your hard earned money on icici Lombard insurance they don't give insurance claim at all telling from my personal experiance,2,1,Medium
